web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1582055109-203","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","K. Räck","Ein gutes Telefon","19. Januar 2020","Funktioniert super an der Fritzbox. Eine gute Alternative zu den originalen Geräten.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews"
"1582055068-77","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Franz GHB","Gigaset C430HX","2. Mai 2018","Habe gleich drei dieser Schnurlostelefone geordert, da man ständig durchs Haus flitz wenn ein Anruf ankommt. Zwei im oberen Stockwerk, zwei Erdgeschoß. Die Einrichtung war einfach und problemlos. Ich hatte noch mein ""altes"" Gigaset-Model als fünftes Gerät am Router angemeldet, sodass ich das Telefonbuch auf die neuen Gigaset per Transfer übertragen konnte. (Spart bei ca 180 Einträgen eine Menge Zeit.)","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews"
"1582055180-415","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Dirk der 5.","Gute Verarbeitung und für den Preis OK","19. Februar 2019","Gut zu gebrauchen mit dem Speedport Smart der Telekom.
Sogar das Telefonbuch kann abgerufen werden.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_42?ie=UTF8&pageNumber=42&reviewerType=all_reviews"
"1582055153-354","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Jörg-Dieter Bilek","Gutes Telefon","23. September 2019","Problemlos an Fritzbox 7590 angehängt, alle Funktionen verfügbar, Tonqualität gut. Gut aussehen tuts auch noch. Bin zufrieden!","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_36?ie=UTF8&pageNumber=36&reviewerType=all_reviews"
"1582055178-409","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","M S Disigne","Tolle Telefone","9. Februar 2020","Super Preis einfache Bedienung würdet wieder kaufen","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_41?ie=UTF8&pageNumber=41&reviewerType=all_reviews"
"1582055143-323","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Natascha Winter","Gutes Telefon","3. Dezember 2019","Funktioniert einwandfrei und ist leicht zu bedienen. Nur der Ton könnte manchmal ein bisschen lauter sein. Aber für den Preis völlig in Ordnung. Der Akku hält ohne aufladen bis zu einer Woche.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&reviewerType=all_reviews"
"1582055147-337","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amazon Kunde","Sieht aus wie ein Telefon - ist auch ein Telefon","16. Juli 2017","Lieferung innerhalb von 2 Tagen - ok. Mit Akkus und Gebrauchsanleitung bei, die auch Männer verstehen. Hoffen wir mal, das es länger hält, als sein Vorgänger, den uns die TELEKOM empfohlen hat.","4,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&reviewerType=all_reviews"
"1582055147-338","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","B.","Router zusätzlich erforderlich","22. April 2019","Das Telefon erfüllt seinen Zweck voll und Ganz. Einzig eine sog. IP- Router wird zusätzlich benötigt! Das wurde in der Artikelbeschreibung nicht erwähnt! Habe mir eine Fritz- Box für nochmals ca. 100€ zulegen müssen.","4,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&reviewerType=all_reviews"
"1582055068-73","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amazon Kunde","Akkus fehlen","29. April 2019","Sehr ärgerlich. Das Telefon wurde ohne Akkus geliefert. Das macht wenig Sinn. Wenn ich die separat besorge, kostet das gebrauchte gleich viel wie ein neues. Das sollte bei der Produktbeschreibung dabei stehen!!!! Schlechter Service.","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews"
"1582055044-13","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","PN","An sich ganz gut","27. Januar 2017","An sich ganz gut. Die Basisstation ist klapprig und die Klingeltöne sind auch eher bescheiden .Mich stört es nicht so sehr. mein Sohn findet sie ganz grausig. Aber, das ist eigentlich wichtig. DAs Teil selber ist schön anzusehen und hat einen guten Klang. Praktisch, dass ich das Telefon kabellos mit meiner Fritzbox verbinden kann und diese dann über das Telefon auch als Anrufbeantwortet nutzen kann. Unabhängig wo der Router steht, kann ich das Telefon platzieren wo ich möchte, ohne blöde Kabellei! Toll!","4,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews"
"1582055068-72","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","McPen","Tolles Telefon zu einem fairen Preis","19. Dezember 2018","Das Gigaset lässt sich wirklich einfach und ohne Probleme in eine bestehende oder neue Anlage integrieren, so dass man damit keine unnötige Zeit verplempern muss. Was mir aber wirklich gefällt, ist seine einfache und übersichliche Bedienung. Man kann ohne viel Schnick Schnack einfach nur telefonieren (man kann zwar durchaus einige Einstellungen vornehmen, muss man aber nicht).","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews"
"1582055153-355","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Hans-Henning","Einfach gut","16. Dezember 2019","Super schnelle Einrichtung der Telefone, angeschlossen an Gigaset-Basis, Telefonbuch übertragen und fertig.","4,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_36?ie=UTF8&pageNumber=36&reviewerType=all_reviews"
"1582055097-162","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Marc","Super Geräte für wenig geld.","14. Juni 2019","Kurz auf die dect Taste von der fritzbox gedrückt. Und die 2 Geräte waren sofort verbunden. Einstellung sehr leicht  akku hält sich bis zu 4 Tagen. Das swissvoice Avena was wir vorher hatten hatte keinen Tag mehr ohne Laden geschafft.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews"
"1582055126-263","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Carmen Frank","Segr gute Sprachqalität auch mit Lautsprecher finde ich.","26. Januar 2019","Bei den Schnurlostelefone gefällt mich am Besten die Sprachqualität des Lautsprechers, weil ich durch meine Behinderung, das Telefon nicht die ganze Zeit in der Hand haben kann. Der Anrufer versteht sehr gut und ich verstehe den Anrufer auch sehr gut. Hat schon Telefone, wo dies nicht der Fall war.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews"
"1582055147-334","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","suse","Super Telefon","2. Dezember 2019","Wir haben 4 Mobilteile erworben. Schnelle, einfache und zügige Verbindung mit dem Router. Leichte Handhabung in der Bedienung. Sehr schönes funktionelles Telefon.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&reviewerType=all_reviews"
"1582055178-403","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amazon Kunde","Telefon","22. Juli 2019","gute Ware","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_41?ie=UTF8&pageNumber=41&reviewerType=all_reviews"
"1582055184-421","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Stemmler","sehr gut","12. Januar 2020","alles bestens","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_43?ie=UTF8&pageNumber=43&reviewerType=all_reviews"
"1582055052-33","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Film Fan","einfacher geht es kaum","26. Februar 2019","als Eigentümer einer Fritz!Box wollte ich, da ich auf dem Land wohne, und hier der Handyempfang nicht so toll ist, nun doch mal mein Festnetz nutzen.

Ware kam schnell - und ist super einfach zu ""installieren"".

Fix auf der Fritz!Box anmelden - Telefon suchen lassen - am Telefon bstätigen .... fertig.
2tes Telefon suchen lassen .... fertig.

Sprachqualität top -

Zugriff auf das interne Telefonbuch der Box - top

Zugriff auf den internen AB der Box - top

Fazit: besser geht kaum","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews"
"1582055093-159","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Michael Fluck","Schnell und fast einfach zu instalieren!","17. März 2019","Das anmelden der 2. Einheit war etwas zeitraubend, da der PIN nicht gleich akzeptiert wurde.
Vermute das dies aber am Router ( Speedport 724V ) gelegen hat.

Die Bedienungsanleitung könnte in dieser Beziehung etwas deutlicher sein!","4,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews"
"1582055052-35","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Foxi","Preis/Leistung stimmt","13. Mai 2019","Nach etlichem suchen nach einem SpeedPhone wo die Referenzen gepasst haben, habe ich mich für dieses Gigaset entschieden.
Wird über eine Telekom Hybrid verwendet und funktioniert bisher ohne Probleme.
Installieren ging fast wie von alleine auch für einen Laien.
Akkulaufzeit finde ich persönlich genial. Ich Telefoniere zwar nicht viel aber Telefon liegt seit einer Woche ausserhalb der Station und immer noch dreiviertel voll. Auch bei viel telefonieren ist der Akku echt Spitze.
Reichweite ausserhalb vom Haus hab ich bisher noch nicht getestet.
Bisher definitive Kaufempfehlung!","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews"
"1582055052-37","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Mister ObiwahnKenobi","Gut & günstig an die Fritzbox anschliessen","16. Juli 2019","Die Telefone machen was Sie sollen, sind fix an der Fritzbox angemeldet. Die Sprachqualität ist gut. Das Design der Geräte ist etwas eingestaubt, aber letztendlich will ich ja nur telefonieren. Die Telefone verfügen über eine Kalenderfunktion und sind auch als Babyphone nutzbar.  Vorher hatte ich das Gigaset SL 350  mit Metallapplikationen, leider waren nach einiger Zeit die Buchstaben ausgefranst und das Telefon fast nicht nutzbar. Deswegen hier die günstige Lösung und man ärgert sich nicht bei Kratzern etc.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews"
"1582055044-12","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amazon Kunde","Es sind eigentlich Zwillinge, doch !","26. Oktober 2018","Nun ja bestellt, ausgepackt und sie sehen gleich aus, doch.
Die beiden Geräte haben die gleich firmware Installiert jedoch verhalten beide Geräte sich unterschiedlich (Schriftgrößen, Steuerung von einem zum anderen Gerät spiegelverkehrt, und eine Kommunikation zur Basis mir einem Gerät nicht möglich, sorry keine Empfehlung.","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews"
"1582055052-31","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Lori","Duo schnurlose Telefone mit tollem Klang 1","9. Oktober 2019","Toller Klang und normale Eingaben sind möglich. Aber in den unter-Menüss mus mann schon ein wenig Ahnung und Talent haben. Ich vermisse in der heutigen Zeit nur das die Eingaben von einem Hörer zum anderen nicht Automatisch Gespiegelt werden. Telefohnlisten mus mann zum Beispiel einzeln eingeben. Ich habe jeden fals keine Funktion gefunden die dies ermöglicht. Bei Vesenden an die Basisstation arbeitet das Gerätzwar und es siht so aus als währe alles in Ordnung, nur die Eingaben sind nich da (auf dem anderen Hörer) sade. Vieleicht hatt ja ein Anderer mehr Glück.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews"
"1582055073-94","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Ganz nett. Mehr aber auch nicht.","2. Februar 2018","Das Gigaset lässt sich problemlos mit AVM Fritzbox 7580 und 7590 verbinden. Leider sind die Telefonie Fu ktionen der Fritzbox (Telefonbuch, Medienübertragung und anderes) nicht verwendbar.
Somit gibt es keinen wirklichen Mehrwert im Vergleich zu einem 20€ Dect Telefon.","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews"
"1582055061-58","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","B.Adam","für Senioeren TOP, an einer FritzBox Fone mäßig","6. März 2019","was gut ist :
- große Tasten
- großes Display
- wechselbare  AAA Akkus
- sehr einfache Bedienung

nicht so gut :
- Zusatzfunktonen einer FritzBox Fone (z.b. zusätzliche Telefonbücher, Zugriff auf die Anrufer-Liste, etc.) nicht nutzbar
- Ladestation klein & handlich, dafür aber sehr kippelig

Fazit :
- wer einfaches DECT Senioeren Telefon sucht, der ist mit dem C570HX gut bedient, alle anderen sollten sich besser nach einenm anderen Telefon umsehen.","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews"
"1582055077-103","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Dietmar H.","Telefon zum telefonieren","8. November 2018","Lieferung recht schnell. Gut verpackt.
Akkus lagen bei.
connected via DECT zum CableRoute Vodafone ( Fritz CableBox) ging einwandfrei.

Leider lässt sich dadurch das Telefonbuch von anderen Telefonen nicht übertragen. Der Zugriff auf das Telefonbuch im Router geht leider auch nicht.","4,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&reviewerType=all_reviews"
