web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href,
"1582056648-3009","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","hardy j braun","leider schon kaputt","5. Dezember 2019","habe die Kopfhörer wenig benutzt und schon leider kaputt - schade - habe leider bis heute auf meine Reklamation keine Reaktion bekommen - VORSICHT!!!
HJB","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&filterByStar=critical&pageNumber=27&reviewerType=all_reviews","null"
"1582056650-3012","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Amazon Kunde","Nicht mal ein halbes Jahr...","5. Februar 2020","Zunächst super, aber nach nicht mal einem halben Jahr verschwand der Ton immer mehr, bis ich die nun jetzt nicht mehr benutzen kann, weil ich fast nichts mehr hören. Schade :(","2,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&filterByStar=critical&pageNumber=28&reviewerType=all_reviews","null"
"1582056645-2993","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Djamel","Überraschend gut aber schon defekt","3. Mai 2019","Ton ist sehr gut für den Preis und das kabel Design ist echt schön.. Nur leider sind meine Kopfhörer nicht mal eine Woche alt geworden und die linkeseite ist schon defekt.. Schade eigentlich fand ich die recht gut für den Preis","2,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&filterByStar=critical&pageNumber=26&reviewerType=all_reviews","null"
"1582056641-2979","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Goldie2000","Kabel gerissen","2. August 2019","Mein Handy ist mir während ich mit den Kopfhörern Musik hörte aus der Hand gefallen, und die Kopfhörerkabel sind direkt durchgerissen...
Soundqualität ist gut, allerdings sollten die Kabel etwas stabiler sein!","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&filterByStar=critical&pageNumber=24&reviewerType=all_reviews","null"
"1582056782-3339","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Amazon Kunde","Leider defekt nach einigen kurzen Benutzungen","3. Februar 2019","Artikel ist dem Preis entsprechend gut gewesen. Leider  ist eine Seite schon nach wenigen Benutzungen abgerissen, somit ist der Kopfhörer nutzlos.","2,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_60?ie=UTF8&filterByStar=critical&pageNumber=60&reviewerType=all_reviews","null"
"1582056607-2863","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","QueerPatrisha","Schlechte Qualität","13. Juni 2019","Wurde einen Tag benutzt, danach kein Ton mehr raus gekommen.
Sehr schade.","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&filterByStar=critical&pageNumber=13&reviewerType=all_reviews","null"
"1582056719-3254","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Marc Päpper","Schrott-Qualität","1. April 2019","Nachdem mehrfach relativ teure Kopfhörer von mir ihren Geist aufgegeben haben, dachte ich, diese billigen Kopfhörer wären eine passable Alternative. Falsch gedacht! Die Tonqualität und der Pause-Knopf haben mir bei der ersten Benutzung gut gefallen. War nur leider das erste und das letzte Mal. Nach der ersten Benutzung gab es einen Wackelkontakt und nur noch der rechte Kopfhörer funktionierte dauerhaft. Nach einigen weiteren Benutzungen war dann gar keine Funktion mehr vorhanden. Dies Problem trat bei allen meinen Geräten auf, muss also an den Kopfhörern liegen.","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_52?ie=UTF8&filterByStar=critical&pageNumber=52&reviewerType=all_reviews","null"
"1582056719-3252","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Karo","Schlechter Sitz und schnell kaputt","4. Dezember 2018","Ich habe die Kopfhörer im August diesen Jahres aufgrund der guten Bewertungen gekauft.
Ich habe sie extra in ein kleines Etui getan damit sie nicht lose in der Tasche herumfliegen und um die Kabel zu schonen.
Das hat leider nicht sehr viel gebracht, da sie letzte Woche angefangen haben zu brummen und seit ein paar Tagen sind sie nun komplett kaputt und haben einen Kabelbruch an der Klinke.
Normalerweise halten Kopfhörer bei mir bestimmt ein Jahr, also schicke ich sie nun zurück und kaufe mir neue.
Sehr schade, weil sie wirklich sehr schön aussehen.
Allerdings haben sie schon von Anfang an nicht gut in meine Ohren gepasst und man durfte sie nicht zu tief im Ohr haben weil man sonst die Musik nicht vernünftig hören konnte. Dadurch saßen sie oft sehr locker und fielen leichter heraus.","2,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_52?ie=UTF8&filterByStar=critical&pageNumber=52&reviewerType=all_reviews","null"
"1582056635-2955","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Amazon Kunde","Einer laut einer leise :/","22. Februar 2019","An sich sind es robuste Kopfhörer .
Allerdings sollten die beiden Seiten die selbe Lautstärke haben das ist leider nicht der Fall","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&filterByStar=critical&pageNumber=22&reviewerType=all_reviews","null"
"1582056607-2866","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Barathrum","Okay nur leider schnell Defekt.","29. August 2019","Im Groben und Ganzen bin ich Zufrieden mit den Dingern nur wenn sie schon nach 6 Monaten Kaputt gehen ist das doch etwas Kurz. Damals 11€ heute 8€ also lieber etwas mehr Geld in die Handnehmen und länger Spaß haben.","2,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&filterByStar=critical&pageNumber=13&reviewerType=all_reviews","null"
"1582056601-2844","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Sylvia Müller","Bässe nur schwach!","15. Januar 2019","Versprochen werden hier ""volle Bässe""... von wegen! Mein einohriges Bluetooth-Headset hat volle Bässe! Dieses Kabel Headset hat zwar störungsfreien Klang (hat mein Bluetooth auch!), aber meine Lieblingslieder mit ihren exzellenten Bassstimmen (gezupft, ""Walking Bass"" etc) brauch ich damit nicht zu hören! Schade drum! Wäre halt Stereo gewesen.... Mein Original Headset hab ich leider verloren... Das hatte auch Bässe... Aber das hier? - Nöö!","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&filterByStar=critical&pageNumber=11&reviewerType=all_reviews","null"
"1582056635-2960","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Amazon Kunde","Leider Kaputt","28. November 2019","Das Produkt ist leider schon kaputt ein Kopfhörer geht nach einem halben Jahr schon nicht mehr.","2,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&filterByStar=critical&pageNumber=22&reviewerType=all_reviews","null"
"1582056573-2745","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Segelmacher","Zwei mal nach wenigen Tagen defekt","27. November 2018","Leider auch das zweite Paar nach wenigen Tagen defekt. In beiden Fällen ging der linke Stöpsel kaputt, sodass auf der linken seite nur ein sehr schwacher Ton erklangt. Schade","1,0 von 5 Sternen","","","null"
"1582056776-3328","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Steuerpabst","Preis ist ok, aber Gerät war nach zwei Wochen defekt.","7. März 2019","Vielleicht ein Einzelfall, aber ggf. interessant zum Abwägen für potentielle zukünftige Käufer.","2,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_59?ie=UTF8&filterByStar=critical&pageNumber=59&reviewerType=all_reviews","null"
"1582056594-2830","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Amazon Kunde","Nach einem Monat kaputt, schade.","20. August 2019","Zu Anfang fand ich die Kopfhörer für den Preis ganz okay. Ich brauchte welche, mit denen ich telefonieren kann und mein Gesprächspartner konnte mit gut hören, sowie ich diesen ebenfalls. Musik habe ich damit wenig gehört, aber wie gesagt, für den Preis ist die Tonqualität in Ordnung.
Es wird ein praktisches Säckchen mitgeliefert, in denen man die Kopfhörer aufbewahren kann. Trotz dass ich die auch immer darin aufbewahrt habe, sind die Kopfhörer nun nach einem Monat kaputt. Sehr schade.","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&filterByStar=critical&pageNumber=9&reviewerType=all_reviews","null"
"1582056610-2872","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Johannes","Fehlkauf","12. Juli 2019","Gekauft auf Grund der guten Rezensionen. Headset hat nach 2 Tagen nicht mehr funktioniert. Nach ca. 4 Wochen 1 Kopfhörer defekt. Wären sie teuerer gewesen, hätte man sie zurück schicken müssen. So habe ich versucht die Umwelt zu schonen, da der Versand mehr Wert hat als diese billig Kopfhörer. Sound war bis zum Defekt gut.","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&filterByStar=critical&pageNumber=14&reviewerType=all_reviews","null"
"1582056589-2806","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Thies-Hinrich","Der Support ist miserabel, Stöpsel waren nach kurzer Zeit unbrauchbar.","19. Januar 2020","Ich hatte die Ohrstöpsel zum einem wegen der 12 Monat langen Garantie bestellt. Hatte vor fast 2 Monaten den den Support wegen der Rückgabe des Gerätes angeschrieben. Die Stöppsel hatten bereits nach ein paar Wochen manchmal n Wackelkontakt und haben dann später gar nicht mehr funktioniert, was soweit ja ertragbar gewesen wär wenn der Support sofort reagiert hätte, dessen E-Mail Adresse ich auch erstmal finden musste. Aber nun warte ich Wochen auf unnötigen Antworten, auf Fragen die ich bereits beantwortet habe.
Ich würde vom Produkt abraten, zumal auch der Klang nicht überzeugend war.","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&filterByStar=critical&pageNumber=7&reviewerType=all_reviews","null"
"1582056664-3067","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Amazon Kunde","Nach wenigen Stunden defekt","1. Juli 2019","Leider ging die Tonqualität nach nur wenigen Stunden Musik hören, erst auf einer Seite und später auch auf der anderen Seite vollständig verloren.","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&filterByStar=critical&pageNumber=33&reviewerType=all_reviews","null"
"1582056629-2938","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","JK","Überzeugende Tonqualität","29. September 2019","Die Tonqualität ist für den Preis gut, leider fühlen sich die Kopfhörer von der Verarbeitung und den Materialien sehr billig an und bei mir hat der Linke Kopfhörer nach 1/2 Monaten Leider den Geist aufgegeben.","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&filterByStar=critical&pageNumber=20&reviewerType=all_reviews","null"
"1582056650-3013","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Rose H.","Enttäuscht","21. Juni 2019","Leider muss ich meine Kundenrezension verändern.  Einer der beiden Kopfhörer geht bereits nach 3 Monaten nicht mehr. Ich habe sie immer sorgfältig verstaut und doch sind sie jetzt schon defekt.","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&filterByStar=critical&pageNumber=28&reviewerType=all_reviews","null"
"1582056648-3006","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Lisa Petermann","Keine lange Haltbarkeit","5. Februar 2019","Habe die Kopfhörer seit Oktober. Das Kabel ist etwas lang und oft im Weg wenn man unterwegs ist. Seit etwa zwei Wochen geht nur noch einer der beiden Hörer -schade, war ansonsten echt zufrieden","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&filterByStar=critical&pageNumber=27&reviewerType=all_reviews","null"
"1582056686-3145","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","maxi-carolin müller","Musik","26. September 2019","Schlechte Qualität  nach 1 Monat kaputt gegangen.  Bitte verbessern","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_41?ie=UTF8&filterByStar=critical&pageNumber=41&reviewerType=all_reviews","null"
"1582056669-3084","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","AP","Schade ..","31. Mai 2019","Leider nach nicht mal 1 Woche kaputt. Rücksedung verlief aber problemlos!","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_35?ie=UTF8&filterByStar=critical&pageNumber=35&reviewerType=all_reviews","null"
"1582056664-3070","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Flanke","Nicht brauchbar!","11. Juli 2019","Hat nach 3x Gebrauch den Geist aufgegeben... erst ist der linke Luatsprecher ausgefallen, 1 Std später auch der rechte! Schrott!!!!","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&filterByStar=critical&pageNumber=33&reviewerType=all_reviews","null"
"1582056573-2750","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","R.p.","Selsbt für den Preis ist der Sound Müll","6. Oktober 2018","Sonst benutze ich immer die Original Apple Kopfhörer, oder (da sie nicht besonders lange halten und es auf Dauer recht kostspielig wird) Kopien. Diese Kopfhörer haben jedoch nicht mal halb so guten klang, wie die Kopien der Apple Kopfhörer. Bass ist nicht vorhanden und das was man hört, tut einem schon nach 5min in den Ohren weh. Ich habe beim Bestellen mit einer Qualität wie bei den 8€ Apple Kopie Kopfhörern gerechnet, die ich grade mit nur einer funktionierenden Seite verwende und wurde enttäuscht.","1,0 von 5 Sternen","","","null"
"1582056607-2868","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Martin Steinicke","Montagsproduktion","27. Februar 2019","Anfangs war ich super zufrieden. Die Kopfhörer lieferten für den Preis eine gute Leistung ab. Aber nach wenigen Benutzungen ließ die Hörleistung im rechten Hörer schlagartig nach. Nun funktionieren sie nicht mehr.
Wahrscheinlich habe ich eine Montagsproduktion erwischt, schade um die verschwendeten Ressourcen.","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&filterByStar=critical&pageNumber=13&reviewerType=all_reviews","null"
